User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
15424711,1,42,156.0,60.0,20.0,91.0,40.3,79.42136
11933312,1,25,152.0,53.0,4.0,80.0,39.2,17.925156
14879481,1,46,153.0,51.0,30.0,115.0,40.8,215.34808
12768149,0,36,208.0,109.0,13.0,91.0,40.3,62.371964
18912823,0,22,185.0,84.0,14.0,96.0,39.8,49.69886
11319816,0,55,183.0,85.0,20.0,94.0,40.3,92.07679
15717919,0,64,191.0,94.0,15.0,99.0,40.4,128.72124
12918788,1,52,172.0,65.0,3.0,80.0,38.4,11.21101
18251195,1,35,168.0,58.0,20.0,97.0,40.3,89.24967
12636484,0,71,183.0,87.0,26.0,111.0,40.9,232.26566
15537652,1,67,154.0,57.0,20.0,96.0,40.6,115.9455
16769564,1,59,164.0,63.0,20.0,109.0,40.5,170.68884
19489756,0,35,175.0,79.0,10.0,81.0,40.0,25.764208
13327895,0,43,178.0,77.0,27.0,107.0,40.9,177.94238
13827729,1,40,150.0,49.0,22.0,92.0,40.2,81.0762
19445781,1,22,160.0,61.0,29.0,98.0,41.0,141.01413
17930626,0,53,182.0,86.0,18.0,96.0,40.5,104.958824
19006714,0,21,188.0,89.0,11.0,86.0,39.8,25.562698
17890537,0,35,191.0,94.0,17.0,96.0,40.3,87.58338
11930968,1,34,178.0,76.0,8.0,94.0,39.9,56.97059
16490266,0,27,183.0,84.0,27.0,118.0,40.8,210.88353
12370982,0,54,190.0,94.0,29.0,111.0,40.5,212.47351
14441618,0,76,183.0,82.0,19.0,101.0,40.5,147.33409
15488118,0,50,172.0,77.0,21.0,100.0,40.4,109.92507
14514818,1,38,150.0,50.0,25.0,99.0,40.6,121.80277
14881898,0,21,199.0,95.0,4.0,80.0,38.9,9.824237
15074838,0,20,168.0,73.0,6.0,89.0,39.4,19.950531
14182305,0,44,194.0,98.0,20.0,101.0,40.6,141.38982
17010758,0,48,198.0,103.0,15.0,90.0,40.2,72.21194
17374859,0,28,163.0,71.0,20.0,95.0,40.6,73.45457
11703913,1,21,164.0,60.0,23.0,102.0,40.4,110.27269
18555947,0,20,184.0,87.0,23.0,109.0,40.3,128.02754
12555186,0,33,172.0,75.0,13.0,95.0,39.7,46.31385
17753305,1,39,165.0,66.0,13.0,93.0,40.3,79.82479
19429034,0,43,193.0,98.0,19.0,100.0,40.2,95.52056
18129570,1,58,167.0,66.0,25.0,106.0,40.5,151.63805
11790615,1,24,141.0,45.0,9.0,91.0,39.8,45.21078
18901192,1,74,163.0,59.0,9.0,89.0,40.0,58.480507
19553250,0,21,197.0,100.0,24.0,93.0,40.5,76.163
18583921,1,46,155.0,56.0,2.0,72.0,38.4,6.473392
11836028,1,73,146.0,53.0,18.0,105.0,40.4,127.80774
10984938,0,47,182.0,92.0,27.0,106.0,41.0,184.9439
10271107,0,33,176.0,80.0,28.0,107.0,40.8,169.85312
19524165,1,33,164.0,65.0,26.0,105.0,40.6,149.70537
13061066,1,21,154.0,55.0,5.0,80.0,39.1,14.860202
15066267,1,36,178.0,78.0,27.0,95.0,40.9,118.85228
19361311,1,42,179.0,80.0,9.0,87.0,39.9,44.85397
12617400,1,23,171.0,70.0,9.0,91.0,39.6,38.248943
15926885,1,62,167.0,63.0,20.0,107.0,40.6,157.06537
18465307,1,79,155.0,51.0,27.0,98.0,41.3,167.52763
16013121,1,79,160.0,62.0,18.0,97.0,40.2,104.938385
19651395,1,68,168.0,62.0,3.0,85.0,38.7,14.595663
15309367,0,52,180.0,82.0,14.0,95.0,40.2,87.57238
11561675,1,33,163.0,61.0,21.0,104.0,40.8,156.06154
13111428,1,39,158.0,63.0,11.0,87.0,39.6,37.029446
10295471,0,61,206.0,103.0,12.0,94.0,39.6,71.51943
19224353,0,61,184.0,88.0,20.0,99.0,40.8,154.27737
15670966,0,32,191.0,93.0,14.0,91.0,40.0,49.19112
15266714,0,22,203.0,106.0,11.0,98.0,39.5,53.255795
16704675,0,29,190.0,88.0,10.0,86.0,39.8,33.12618
14928332,1,50,164.0,63.0,13.0,102.0,40.0,90.80152
17149294,1,67,175.0,71.0,3.0,95.0,38.5,16.402264
19189565,0,26,182.0,86.0,16.0,91.0,40.5,62.41171
16300919,1,56,152.0,53.0,18.0,96.0,40.5,106.82668
18741659,0,61,194.0,91.0,19.0,108.0,40.1,158.00061
10679668,1,21,159.0,51.0,9.0,84.0,39.9,40.48779
10068443,1,43,166.0,62.0,8.0,86.0,39.4,30.154867
18652422,0,20,174.0,74.0,21.0,103.0,40.7,118.62397
19170352,1,20,173.0,70.0,5.0,75.0,38.8,9.096616
10439479,1,27,154.0,54.0,19.0,101.0,40.6,116.67594
14216064,1,28,149.0,54.0,22.0,97.0,40.6,114.065636
16699421,1,27,175.0,73.0,13.0,93.0,40.0,58.476433
11954001,1,79,164.0,67.0,6.0,91.0,39.2,31.86562
19718663,1,33,156.0,58.0,18.0,98.0,40.5,103.14915
11014189,0,58,194.0,90.0,16.0,97.0,40.3,108.24917
13464079,1,52,174.0,69.0,26.0,107.0,41.0,170.77303
19595594,0,20,188.0,82.0,14.0,91.0,40.2,47.46232
16687866,1,42,166.0,68.0,21.0,103.0,40.8,144.48164
10824977,0,22,194.0,92.0,19.0,97.0,40.5,93.0856
17264601,1,75,159.0,57.0,6.0,86.0,39.6,38.35281
17040174,1,29,168.0,66.0,8.0,93.0,39.8,51.43374
12636674,1,53,167.0,72.0,20.0,96.0,40.4,93.71115
16398414,0,69,188.0,91.0,25.0,105.0,40.6,187.8663
18835015,0,29,179.0,77.0,16.0,106.0,40.3,117.239555
17182951,0,62,193.0,97.0,14.0,94.0,40.3,100.71721
14536728,1,22,162.0,64.0,2.0,78.0,38.6,8.868521
17641855,1,25,160.0,60.0,5.0,89.0,39.4,28.499887
13552200,1,47,149.0,47.0,16.0,99.0,40.2,105.691246
10492184,1,55,173.0,67.0,27.0,109.0,40.9,180.44453
19054536,1,26,164.0,61.0,17.0,94.0,40.5,87.475845
10625848,0,63,174.0,76.0,25.0,112.0,40.7,219.18776
19223976,0,51,179.0,78.0,15.0,89.0,40.0,51.219933
18031324,0,69,195.0,102.0,22.0,95.0,40.5,131.1695
16646640,0,71,187.0,97.0,13.0,90.0,40.3,87.2112
15631560,1,32,174.0,76.0,10.0,94.0,40.1,69.246994
18675364,0,52,185.0,96.0,29.0,108.0,40.8,200.6066
14292077,1,29,174.0,75.0,14.0,95.0,40.1,71.19561
18223575,0,43,178.0,82.0,16.0,101.0,39.9,80.16996
19364427,0,68,175.0,74.0,8.0,81.0,39.4,26.913622
15312577,1,29,168.0,61.0,14.0,87.0,40.4,58.135193
17708474,1,21,161.0,62.0,2.0,76.0,37.8,4.5954423
12064257,1,59,156.0,60.0,26.0,102.0,40.8,151.44048
15147855,1,74,170.0,73.0,10.0,86.0,40.0,54.43296
13210223,0,20,186.0,82.0,14.0,89.0,40.5,53.46535
12108240,1,41,161.0,55.0,23.0,107.0,40.4,144.64377
18118742,1,20,143.0,43.0,13.0,88.0,39.9,54.790333
16251651,1,59,164.0,61.0,22.0,106.0,40.7,166.88359
17951742,1,26,172.0,69.0,17.0,89.0,40.6,78.13383
11865813,0,39,191.0,93.0,21.0,97.0,40.5,104.52091
13751565,1,65,164.0,62.0,30.0,109.0,40.9,195.1608
18254110,0,44,191.0,88.0,2.0,80.0,37.9,3.9070106
18047962,1,52,181.0,73.0,4.0,78.0,39.0,13.665756
15192349,0,22,165.0,68.0,18.0,94.0,40.1,46.68237
11209368,1,21,182.0,81.0,6.0,84.0,39.4,21.065643
15972252,0,23,181.0,81.0,11.0,93.0,40.0,48.525642
17759496,1,34,171.0,62.0,25.0,112.0,40.7,179.85532
17348994,0,27,185.0,87.0,7.0,89.0,39.6,27.808346
18937287,0,62,184.0,85.0,11.0,97.0,39.9,77.31346
10442629,1,57,158.0,61.0,26.0,104.0,40.8,163.52379
12919994,1,25,162.0,57.0,14.0,93.0,40.1,66.04759
18280227,0,22,194.0,92.0,17.0,97.0,40.3,84.788315
17489267,0,54,164.0,67.0,18.0,93.0,40.8,100.76519
11628131,0,34,181.0,87.0,27.0,102.0,40.7,134.22197
12346138,1,42,174.0,72.0,18.0,97.0,40.4,93.226746
13866508,1,56,164.0,66.0,16.0,94.0,40.2,81.50465
13918604,0,46,183.0,82.0,24.0,113.0,40.7,204.71373
14567644,1,47,164.0,60.0,2.0,84.0,38.5,10.313516
14113586,0,34,182.0,89.0,18.0,102.0,40.2,97.47599
15032148,0,30,187.0,88.0,10.0,94.0,40.2,62.351734
15143739,0,66,183.0,84.0,29.0,108.0,40.9,226.96375
11713725,0,59,176.0,82.0,1.0,69.0,38.0,3.1711473
14222316,1,21,163.0,61.0,7.0,87.0,39.2,23.276096
10046288,0,53,161.0,66.0,8.0,87.0,39.5,31.80288
12339121,0,69,193.0,99.0,7.0,90.0,39.4,42.52874
15684312,1,25,167.0,64.0,13.0,103.0,40.1,80.54479
17695838,0,43,172.0,74.0,18.0,92.0,40.0,56.152092
10316321,1,27,156.0,55.0,18.0,94.0,40.4,86.45522
14482314,0,48,203.0,106.0,17.0,98.0,40.5,113.42803
17005346,1,32,166.0,62.0,5.0,89.0,39.5,34.457497
16484322,1,62,181.0,76.0,4.0,87.0,39.0,22.166414
17448185,0,70,194.0,97.0,3.0,87.0,38.7,21.776297
12027509,0,22,199.0,97.0,24.0,104.0,40.6,135.23997
14335848,1,61,174.0,69.0,10.0,90.0,39.4,37.23943
10163372,1,31,153.0,53.0,10.0,91.0,39.8,49.257313
17427205,1,67,174.0,74.0,14.0,98.0,40.1,87.977425
17964744,0,53,170.0,81.0,5.0,87.0,39.4,29.391953
19288703,1,74,168.0,69.0,5.0,85.0,39.4,31.342358
14682778,0,69,183.0,94.0,7.0,88.0,39.4,38.484028
10890510,0,21,195.0,99.0,26.0,101.0,40.9,130.727
12851909,1,38,163.0,59.0,25.0,109.0,41.0,179.50597
11937150,0,35,178.0,76.0,27.0,104.0,41.2,153.73727
15589598,0,48,186.0,86.0,28.0,106.0,40.9,175.61887
15233628,1,21,163.0,60.0,1.0,90.0,37.7,6.796538
12160129,0,38,189.0,90.0,20.0,99.0,40.7,122.80706
10958162,1,21,169.0,64.0,9.0,86.0,39.6,30.527138
12016709,1,36,159.0,57.0,29.0,115.0,41.0,205.2514
19935702,1,47,158.0,61.0,17.0,93.0,40.4,91.663086
16849206,0,25,188.0,90.0,25.0,107.0,40.8,155.25555
18328438,0,40,179.0,84.0,17.0,99.0,40.2,89.59676
19798826,1,68,152.0,54.0,4.0,85.0,38.6,15.887058
17086961,1,40,151.0,56.0,10.0,81.0,39.5,30.675627
19816151,0,26,183.0,82.0,4.0,81.0,38.6,7.064453
12803220,1,27,162.0,64.0,3.0,85.0,38.6,13.11205
13933854,1,71,168.0,68.0,12.0,90.0,39.9,63.41012
19101719,0,76,195.0,95.0,5.0,82.0,39.2,29.03286
18140678,0,31,199.0,97.0,14.0,97.0,40.5,94.03885
14434013,0,51,195.0,93.0,21.0,99.0,40.4,122.575325
15790423,0,31,206.0,107.0,27.0,100.0,40.5,133.39842
11128407,1,51,166.0,66.0,20.0,95.0,40.2,84.83993
17307209,1,22,177.0,70.0,22.0,109.0,40.6,146.99757
11141219,0,51,184.0,91.0,23.0,96.0,41.0,134.38976
18950872,1,23,137.0,42.0,3.0,89.0,38.7,14.847415
17945551,0,45,173.0,73.0,14.0,99.0,40.2,87.995735
12699813,0,56,198.0,99.0,6.0,86.0,39.2,25.57774
16380818,1,36,166.0,64.0,27.0,105.0,41.0,160.89877
19495165,1,38,177.0,72.0,9.0,88.0,39.8,43.406437
12178742,0,27,181.0,83.0,6.0,86.0,39.4,19.95198
12434436,0,32,175.0,75.0,15.0,93.0,40.3,63.70026
16797205,0,26,194.0,96.0,12.0,90.0,40.2,51.156296
17846720,0,23,193.0,92.0,22.0,110.0,40.6,156.87288
16374545,0,33,186.0,91.0,24.0,96.0,40.6,93.843346
19873391,1,22,155.0,52.0,16.0,93.0,40.0,66.743225
14074396,1,48,170.0,66.0,11.0,92.0,39.8,47.11901
18231406,1,35,164.0,65.0,24.0,106.0,40.8,155.81985
10752958,1,37,166.0,65.0,28.0,107.0,40.8,169.39095
10667196,1,26,171.0,65.0,23.0,96.0,40.6,98.722626
15318796,0,28,162.0,66.0,4.0,80.0,38.9,7.034378
19585116,1,28,171.0,68.0,3.0,90.0,38.6,12.897471
14616291,1,68,170.0,65.0,14.0,90.0,40.3,76.62758
19358962,1,20,164.0,66.0,16.0,96.0,40.5,90.49927
11526216,1,67,179.0,81.0,21.0,107.0,40.6,157.67093
12083988,0,34,181.0,80.0,18.0,101.0,40.3,100.18934
11582831,1,76,154.0,59.0,12.0,94.0,40.0,69.78212
19989289,1,54,156.0,60.0,24.0,102.0,40.5,136.03215
14558438,0,41,170.0,69.0,18.0,101.0,40.2,92.89004
11666971,0,50,191.0,93.0,24.0,108.0,40.4,166.607
17728492,1,22,173.0,73.0,12.0,95.0,40.3,74.52007
11077743,0,20,201.0,100.0,20.0,97.0,40.5,87.93922
18421434,1,78,151.0,57.0,29.0,106.0,41.2,206.27547
14102936,1,49,165.0,65.0,27.0,106.0,40.6,152.92053
15433358,1,43,162.0,64.0,6.0,87.0,39.5,37.39099
12984963,0,38,175.0,78.0,19.0,108.0,40.5,151.16673
16346409,0,49,173.0,76.0,25.0,109.0,40.8,188.15692
18829993,0,22,185.0,85.0,24.0,107.0,40.4,144.86517
16111354,0,60,178.0,78.0,4.0,86.0,39.4,28.88751
14070866,1,25,186.0,81.0,11.0,88.0,39.5,30.184202
12950584,1,43,164.0,59.0,28.0,114.0,40.9,202.18167
18028610,0,73,171.0,80.0,29.0,108.0,41.2,237.71027
19704393,1,48,155.0,59.0,13.0,91.0,40.1,67.48541
11737355,0,23,175.0,73.0,8.0,91.0,39.5,25.31154
11466118,0,34,186.0,89.0,6.0,98.0,39.4,38.873466
14804722,0,33,190.0,88.0,9.0,95.0,39.8,53.435074
13497204,1,55,147.0,48.0,2.0,90.0,38.0,8.684654
15501833,0,46,198.0,95.0,12.0,95.0,39.9,66.41207
12991753,0,36,195.0,99.0,17.0,101.0,40.2,92.758026
15818830,1,36,181.0,77.0,7.0,84.0,39.2,19.62855
19564378,0,76,180.0,88.0,18.0,104.0,40.5,175.66676
17939142,0,42,176.0,78.0,4.0,88.0,39.1,21.684511
10860402,1,71,157.0,57.0,21.0,113.0,40.5,169.13417
19453367,1,42,159.0,58.0,7.0,84.0,39.4,26.477158
16330559,1,59,163.0,63.0,20.0,95.0,40.6,107.742256
17865327,0,78,199.0,106.0,2.0,92.0,38.3,19.86034
11841016,0,55,192.0,102.0,18.0,95.0,40.1,84.32789
10389715,0,25,189.0,88.0,4.0,90.0,39.1,20.74361
10008599,0,24,180.0,81.0,27.0,94.0,40.6,78.69863
11424148,1,74,158.0,60.0,9.0,87.0,39.6,44.920338
11753972,1,32,163.0,62.0,18.0,99.0,40.4,99.46537
12544528,1,28,167.0,67.0,2.0,91.0,38.0,8.365384
14735360,1,33,183.0,77.0,16.0,91.0,40.4,74.06061
18375933,0,77,182.0,88.0,20.0,100.0,40.6,153.46388
16956970,1,39,168.0,64.0,6.0,80.0,39.5,22.020025
18299021,1,46,166.0,59.0,23.0,100.0,40.8,138.31223
10250208,0,21,194.0,86.0,15.0,92.0,40.2,53.267303
17555084,0,25,187.0,86.0,4.0,83.0,38.7,8.426397
15936890,0,24,171.0,74.0,11.0,100.0,39.5,47.225998
18014173,1,77,176.0,72.0,30.0,110.0,41.0,214.08371
14908416,1,51,164.0,65.0,17.0,107.0,40.4,141.46632
17232883,0,35,186.0,88.0,20.0,97.0,40.4,93.13423
18541909,1,72,182.0,81.0,18.0,95.0,40.4,94.82745
16384252,0,55,172.0,73.0,17.0,89.0,40.3,65.940125
14884928,0,63,180.0,88.0,24.0,114.0,40.7,232.28938
16786813,0,75,178.0,79.0,2.0,76.0,38.2,9.695364
10047498,0,34,197.0,92.0,14.0,103.0,40.3,97.291885
13541758,0,57,204.0,114.0,11.0,82.0,39.5,35.175007
15134191,0,52,185.0,92.0,7.0,94.0,39.5,43.235966
14060949,1,30,165.0,60.0,11.0,90.0,40.0,54.98167
11701631,0,47,183.0,83.0,13.0,91.0,40.4,80.61944
13303459,1,41,150.0,52.0,13.0,92.0,40.5,89.547585
18592462,1,53,168.0,66.0,11.0,86.0,40.0,46.142086
15394963,0,42,177.0,77.0,14.0,99.0,40.3,101.37
13473147,1,44,167.0,68.0,15.0,93.0,40.1,67.12529
10259605,1,20,147.0,47.0,5.0,91.0,39.1,24.31695
11903603,1,37,179.0,71.0,19.0,99.0,40.8,118.57045
13415763,0,44,174.0,71.0,11.0,80.0,39.9,25.667913
11161025,1,35,165.0,66.0,13.0,98.0,40.1,73.28453
13072393,0,51,185.0,88.0,2.0,75.0,38.1,4.6546955
15295313,1,54,174.0,69.0,7.0,78.0,39.6,28.33511
11488469,0,22,168.0,66.0,25.0,107.0,40.8,144.87956
11555313,1,34,171.0,69.0,26.0,96.0,40.8,110.8605
16469424,1,30,151.0,54.0,9.0,93.0,39.7,51.47433
10431534,0,78,182.0,87.0,1.0,79.0,37.5,5.4119825
10418794,0,40,179.0,86.0,10.0,97.0,39.9,62.35029
10229498,1,62,185.0,85.0,16.0,98.0,40.3,88.518036
18448095,0,55,206.0,108.0,27.0,101.0,40.7,174.96263
17470650,0,28,175.0,74.0,23.0,107.0,40.7,148.66913
14675975,1,30,157.0,62.0,20.0,98.0,40.5,103.11729
11547074,0,37,189.0,94.0,3.0,91.0,38.7,17.829428
14551269,1,76,161.0,63.0,26.0,103.0,41.0,174.8364
13680120,1,54,155.0,60.0,19.0,110.0,40.4,153.78764
19715205,0,31,184.0,80.0,18.0,93.0,40.7,79.645004
17892770,1,20,158.0,54.0,3.0,81.0,38.1,9.625315
15788347,1,24,176.0,68.0,28.0,108.0,40.4,146.62215
10976200,0,34,177.0,75.0,23.0,101.0,40.8,132.97847
18199298,0,76,189.0,90.0,17.0,99.0,40.6,156.38104
17119003,0,20,176.0,75.0,6.0,83.0,39.1,9.330874
19716425,0,54,181.0,81.0,18.0,105.0,40.6,159.55316
15687807,0,44,185.0,87.0,12.0,95.0,39.9,62.177444
19087984,0,25,184.0,83.0,28.0,107.0,40.8,158.3268
11930519,1,41,172.0,67.0,1.0,77.0,38.5,8.456688
14700038,0,36,181.0,84.0,19.0,101.0,40.2,96.31729
14304931,0,54,197.0,104.0,10.0,96.0,39.8,72.43529
11693719,1,57,178.0,75.0,7.0,91.0,39.4,35.07298
14594944,0,33,185.0,81.0,8.0,77.0,39.1,9.949173
17536268,0,64,180.0,87.0,1.0,78.0,37.7,4.113349
15540014,0,61,172.0,80.0,3.0,89.0,38.8,17.777931
10145188,0,77,166.0,66.0,25.0,109.0,40.4,203.1689
16002595,1,20,165.0,68.0,4.0,79.0,38.7,10.823252
19135706,1,23,161.0,59.0,16.0,93.0,40.1,64.58495
12957085,1,20,166.0,65.0,20.0,97.0,40.5,95.967155
12150676,1,65,178.0,82.0,2.0,79.0,38.1,7.477936
18256462,0,31,167.0,67.0,24.0,107.0,40.5,147.60455
17430067,0,29,183.0,78.0,22.0,93.0,40.6,78.788284
10485333,0,39,188.0,92.0,10.0,101.0,39.8,72.91819
11706516,1,20,177.0,69.0,5.0,88.0,38.8,15.756313
10048606,1,49,167.0,68.0,29.0,107.0,40.9,175.4759
10512468,0,71,191.0,91.0,12.0,87.0,39.8,52.954655
15976645,1,38,167.0,65.0,23.0,97.0,40.6,108.88127
13137077,0,50,195.0,95.0,4.0,73.0,38.7,8.058775
14089975,0,38,180.0,87.0,15.0,90.0,40.2,62.024483
11527139,1,29,158.0,51.0,28.0,114.0,40.8,194.27304
17385577,0,45,177.0,85.0,7.0,89.0,39.5,31.53451
17816381,1,37,170.0,73.0,7.0,88.0,39.5,32.898853
18494667,0,24,195.0,92.0,10.0,93.0,39.8,41.75556
18940241,0,71,186.0,87.0,7.0,82.0,39.6,40.25761
19164277,0,70,192.0,98.0,3.0,76.0,39.0,15.101484
18473340,0,72,176.0,78.0,6.0,91.0,39.0,28.672995
17157866,1,34,162.0,57.0,22.0,96.0,41.0,118.77974
19238987,1,47,168.0,66.0,23.0,104.0,40.4,135.17018
16771018,1,76,158.0,57.0,24.0,106.0,40.3,155.05853
15643866,0,21,195.0,97.0,21.0,100.0,40.8,114.40403
13016850,0,41,163.0,66.0,19.0,101.0,40.3,108.11179
12498927,0,36,195.0,94.0,3.0,86.0,38.7,14.108942
10158414,1,63,161.0,57.0,11.0,89.0,40.1,58.20399
14738987,0,21,161.0,69.0,20.0,96.0,40.4,62.750793
17567689,1,58,168.0,71.0,10.0,90.0,40.0,54.60057
19567045,0,24,180.0,78.0,22.0,101.0,40.5,102.48808
14102172,0,37,189.0,89.0,9.0,91.0,39.7,45.761505
13171871,1,55,169.0,67.0,21.0,102.0,40.6,141.95784
16819064,0,25,200.0,100.0,1.0,89.0,37.7,6.5739427
10578948,0,26,173.0,76.0,21.0,102.0,40.2,96.2221
10695412,0,38,179.0,88.0,11.0,90.0,39.8,43.756268
12116349,0,46,203.0,107.0,6.0,82.0,39.4,24.812645
12005008,0,56,190.0,91.0,12.0,86.0,39.9,46.794743
11578081,0,37,191.0,95.0,14.0,91.0,39.8,50.138496
11209964,0,35,201.0,108.0,10.0,95.0,39.5,33.720222
15994069,0,43,178.0,86.0,4.0,86.0,39.0,18.99387
17761176,0,22,191.0,92.0,2.0,84.0,38.1,5.6372395
19099859,0,65,184.0,87.0,27.0,104.0,40.6,175.01718
16062868,1,45,173.0,70.0,12.0,90.0,39.8,47.565884
15615456,1,38,156.0,57.0,11.0,87.0,39.9,50.376724
14536102,0,45,184.0,85.0,16.0,91.0,39.9,53.52913
16811918,0,22,180.0,82.0,14.0,97.0,40.0,60.532124
18404079,0,41,193.0,98.0,5.0,85.0,39.3,20.887777
11336771,1,27,179.0,72.0,28.0,105.0,40.9,146.17326
18503945,0,52,173.0,73.0,25.0,107.0,41.0,189.35591
19949758,0,20,178.0,82.0,10.0,84.0,39.7,16.024176
16096592,0,25,180.0,83.0,17.0,95.0,41.0,96.12625
19976655,1,75,158.0,57.0,12.0,87.0,40.0,61.587566
13774538,0,77,191.0,93.0,16.0,91.0,40.3,105.35201
13159249,1,35,157.0,52.0,9.0,89.0,39.7,40.092365
10837793,0,20,184.0,85.0,13.0,97.0,40.1,62.25734
15429494,0,37,185.0,83.0,26.0,106.0,41.0,172.24939
11027619,1,30,166.0,64.0,7.0,86.0,39.3,24.707827
11310667,1,40,164.0,62.0,17.0,98.0,40.2,84.49938
13315538,0,54,166.0,70.0,18.0,99.0,40.4,109.53443
10517946,0,23,164.0,64.0,22.0,99.0,40.9,110.484024
15413243,1,73,185.0,88.0,14.0,87.0,39.9,55.808846
17688981,1,68,174.0,74.0,8.0,84.0,39.6,36.032356
12598568,1,44,169.0,68.0,10.0,83.0,39.8,36.27642
18390425,0,77,167.0,72.0,8.0,83.0,39.7,41.438053
16405593,1,38,164.0,61.0,20.0,94.0,40.6,97.42665
17172124,0,63,174.0,76.0,11.0,90.0,40.0,58.46636
14442069,1,27,168.0,72.0,19.0,106.0,40.7,145.22537
17705211,0,59,202.0,107.0,6.0,88.0,39.0,24.65966
11400046,0,36,181.0,81.0,21.0,104.0,40.5,137.06883
19900327,0,35,165.0,69.0,9.0,98.0,39.7,48.571575
15642160,1,45,161.0,61.0,10.0,93.0,40.0,64.5689
14401510,1,64,182.0,78.0,8.0,97.0,39.4,45.74669
15564730,1,37,172.0,67.0,9.0,86.0,40.1,48.20214
16037709,0,46,179.0,79.0,17.0,106.0,40.4,140.34601
15615006,1,31,168.0,67.0,13.0,96.0,39.9,64.04598
18695655,0,33,187.0,83.0,2.0,82.0,38.2,6.4111404
11030752,0,33,184.0,81.0,13.0,91.0,40.0,49.95188
12655008,0,21,182.0,85.0,15.0,93.0,40.6,65.31271
10559626,1,38,176.0,67.0,3.0,87.0,39.0,19.896101
15701030,1,31,177.0,71.0,2.0,85.0,37.2,5.208128
19281057,1,33,161.0,56.0,28.0,108.0,41.4,180.84909
10182290,0,42,186.0,84.0,7.0,87.0,39.7,35.608864
16514801,1,74,165.0,68.0,29.0,106.0,41.0,194.97363
15810776,1,25,157.0,55.0,15.0,100.0,40.3,106.51337
18372001,1,59,167.0,63.0,4.0,78.0,38.5,10.161713
14723572,1,31,159.0,59.0,2.0,81.0,38.2,8.54111
17075405,0,37,196.0,91.0,10.0,92.0,40.0,57.81622
12747945,1,21,169.0,70.0,14.0,98.0,40.3,86.40274
16323947,0,76,182.0,91.0,6.0,90.0,39.5,44.324238
11824872,1,72,176.0,75.0,29.0,106.0,40.9,191.38998
18169479,1,71,172.0,71.0,17.0,109.0,40.6,161.3094
13191605,1,73,162.0,67.0,4.0,83.0,39.2,23.654192
19760911,0,31,187.0,82.0,27.0,105.0,40.5,138.94267
16723220,1,26,161.0,57.0,3.0,92.0,38.3,10.151031
10876168,1,39,169.0,65.0,18.0,91.0,40.3,73.57568
13777024,0,66,172.0,77.0,18.0,97.0,40.6,125.72168
13506135,1,21,156.0,60.0,17.0,91.0,40.2,65.60299
17238178,0,32,190.0,85.0,8.0,92.0,39.3,29.741554
18089884,1,41,172.0,74.0,24.0,98.0,40.8,121.55392
19291130,1,27,158.0,56.0,14.0,96.0,39.8,59.15928
19730126,0,47,182.0,82.0,19.0,104.0,40.3,139.43283
19987050,1,42,166.0,69.0,21.0,103.0,40.7,135.18991
13000210,1,40,177.0,71.0,21.0,107.0,40.4,138.53998
18611096,0,44,197.0,98.0,20.0,100.0,40.5,122.19864
12281044,1,57,157.0,54.0,6.0,92.0,39.2,32.41728
15239512,0,20,173.0,74.0,25.0,100.0,40.6,96.36116
13235496,1,33,173.0,66.0,19.0,99.0,40.4,97.96895
11601439,0,57,191.0,95.0,23.0,98.0,40.5,125.531525
13345188,0,70,197.0,103.0,21.0,106.0,40.5,169.68678
18854408,1,24,163.0,59.0,11.0,92.0,39.9,53.017124
12510878,1,57,175.0,70.0,18.0,94.0,40.3,88.160965
10109177,1,63,160.0,61.0,10.0,89.0,40.1,58.492455
13651231,1,20,177.0,70.0,12.0,97.0,39.8,55.62256
10932302,1,38,153.0,53.0,6.0,87.0,39.5,35.503754
10812976,1,20,158.0,56.0,21.0,105.0,40.1,110.01049
13639778,1,24,169.0,59.0,25.0,111.0,40.7,161.91713
10786710,0,71,181.0,84.0,15.0,99.0,39.9,85.121735
16183915,0,69,197.0,98.0,18.0,93.0,40.7,123.50968
17410010,0,77,176.0,82.0,23.0,99.0,40.6,157.07074
16662290,0,28,178.0,77.0,22.0,99.0,40.4,88.581955
11273741,0,48,185.0,82.0,8.0,85.0,39.3,24.824875
11356595,1,38,169.0,66.0,5.0,96.0,39.2,38.68709
11306090,0,42,186.0,84.0,18.0,91.0,40.1,65.93201
15344392,1,67,169.0,71.0,24.0,107.0,40.6,160.30765
12300944,1,56,183.0,80.0,21.0,97.0,40.4,95.443535
17946119,0,27,177.0,82.0,11.0,79.0,39.9,18.15089
14402384,1,26,160.0,56.0,12.0,97.0,40.3,85.44711
10872942,1,72,145.0,49.0,25.0,109.0,40.6,180.65982
12107751,1,31,173.0,70.0,6.0,84.0,39.2,20.822275
19715782,1,74,171.0,69.0,3.0,90.0,38.6,14.390368
18136071,0,29,159.0,67.0,16.0,97.0,40.0,59.252224
15755174,1,32,172.0,65.0,7.0,83.0,39.6,28.596157
18193088,0,30,183.0,83.0,30.0,97.0,41.3,115.42842
10327365,0,79,179.0,85.0,8.0,89.0,39.6,47.89175
14450070,0,25,176.0,73.0,1.0,83.0,37.3,2.112508
14156535,0,23,193.0,93.0,6.0,84.0,38.9,12.400991
